Order ID,Order Date,Ship Mode,Customer Name,Segment,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Year,Month
ORD-00702,2022-05-27 23:39:49.794897,Same Day,Customer_0047,Consumer,Central,Furniture,Tables,1240.73,5,0.2,76.51,2022,2022-05
ORD-00703,2022-05-28 17:11:33.346673,First Class,Customer_0228,Home Office,West,Technology,Phones,3845.15,3,0.3,-131.82,2022,2022-05
ORD-00704,2022-05-29 10:43:16.898449,First Class,Customer_0245,Consumer,East,Furniture,Bookcases,925.59,3,0.1,158.6,2022,2022-05
ORD-00705,2022-05-30 04:15:00.450225,First Class,Customer_0203,Consumer,Central,Office Supplies,Paper,113.04,1,0.1,20.8,2022,2022-05
ORD-00706,2022-05-30 21:46:44.002001,Same Day,Customer_0261,Consumer,East,Furniture,Tables,3198.86,5,0.1,469.16,2022,2022-05
ORD-00707,2022-05-31 15:18:27.553776,Standard Class,Customer_0178,Corporate,West,Office Supplies,Storage,167.4,5,0.5,-20.58,2022,2022-05
ORD-00708,2022-06-01 08:50:11.105552,Standard Class,Customer_0024,Consumer,Central,Office Supplies,Labels,125.69,1,0.0,28.52,2022,2022-06
ORD-00709,2022-06-02 02:21:54.657328,Standard Class,Customer_0175,Consumer,West,Technology,Copiers,4138.21,3,0.3,128.91,2022,2022-06
ORD-00710,2022-06-02 19:53:38.209104,First Class,Customer_0274,Consumer,Central,Furniture,Furnishings,4048.25,3,0.1,773.27,2022,2022-06
ORD-00711,2022-06-03 13:25:21.760880,Standard Class,Customer_0261,Home Office,South,Technology,Laptops,2792.84,6,0.2,308.55,2022,2022-06
ORD-00712,2022-06-04 06:57:05.312656,Second Class,Customer_0286,Consumer,East,Office Supplies,Paper,464.66,6,0.3,4.83,2022,2022-06
ORD-00713,2022-06-05 00:28:48.864432,Standard Class,Customer_0001,Home Office,East,Furniture,Chairs,816.45,1,0.2,53.69,2022,2022-06
ORD-00714,2022-06-05 18:00:32.416208,Standard Class,Customer_0086,Home Office,East,Furniture,Tables,1870.06,2,0.0,458.05,2022,2022-06
ORD-00715,2022-06-06 11:32:15.967983,Second Class,Customer_0069,Consumer,East,Office Supplies,Binders,88.34,1,0.1,11.02,2022,2022-06
ORD-00716,2022-06-07 05:03:59.519759,Standard Class,Customer_0031,Corporate,South,Furniture,Chairs,3730.02,3,0.0,809.13,2022,2022-06
ORD-00717,2022-06-07 22:35:43.071535,Standard Class,Customer_0198,Consumer,South,Office Supplies,Paper,399.71,3,0.0,117.97,2022,2022-06
ORD-00718,2022-06-08 16:07:26.623311,Standard Class,Customer_0091,Home Office,East,Furniture,Tables,1035.92,2,0.2,95.69,2022,2022-06
ORD-00719,2022-06-09 09:39:10.175087,Standard Class,Customer_0016,Corporate,Central,Technology,Phones,681.37,1,0.0,189.06,2022,2022-06
ORD-00720,2022-06-10 03:10:53.726863,Second Class,Customer_0276,Consumer,South,Office Supplies,Labels,199.48,1,0.1,32.39,2022,2022-06
ORD-00721,2022-06-10 20:42:37.278639,Standard Class,Customer_0162,Consumer,South,Office Supplies,Storage,173.18,1,0.1,37.74,2022,2022-06
ORD-00722,2022-06-11 14:14:20.830415,Standard Class,Customer_0192,Consumer,East,Technology,Laptops,788.8,1,0.0,177.37,2022,2022-06
ORD-00723,2022-06-12 07:46:04.382191,Standard Class,Customer_0151,Home Office,East,Office Supplies,Labels,1116.34,4,0.0,245.84,2022,2022-06
ORD-00724,2022-06-13 01:17:47.933966,First Class,Customer_0113,Consumer,West,Office Supplies,Labels,500.14,3,0.1,81.73,2022,2022-06
ORD-00725,2022-06-13 18:49:31.485742,Standard Class,Customer_0273,Corporate,South,Technology,Accessories,2083.89,2,0.0,582.56,2022,2022-06
ORD-00726,2022-06-14 12:21:15.037518,Second Class,Customer_0176,Consumer,West,Office Supplies,Labels,65.0,1,0.2,8.5,2022,2022-06
ORD-00727,2022-06-15 05:52:58.589294,Second Class,Customer_0149,Home Office,East,Technology,Phones,2218.69,5,0.1,383.06,2022,2022-06
ORD-00728,2022-06-15 23:24:42.141070,Standard Class,Customer_0178,Consumer,West,Technology,Accessories,2502.79,5,0.1,360.51,2022,2022-06
ORD-00729,2022-06-16 16:56:25.692846,First Class,Customer_0223,Corporate,West,Technology,Phones,8559.96,5,0.1,1876.96,2022,2022-06
ORD-00730,2022-06-17 10:28:09.244622,Second Class,Customer_0259,Consumer,East,Office Supplies,Storage,42.87,1,0.4,-4.51,2022,2022-06
ORD-00731,2022-06-18 03:59:52.796398,Standard Class,Customer_0273,Corporate,South,Furniture,Furnishings,5484.75,4,0.0,1199.42,2022,2022-06
ORD-00732,2022-06-18 21:31:36.348174,Standard Class,Customer_0189,Consumer,West,Technology,Laptops,5138.87,5,0.1,669.87,2022,2022-06
ORD-00733,2022-06-19 15:03:19.899949,Same Day,Customer_0090,Consumer,East,Furniture,Chairs,1787.74,2,0.1,292.95,2022,2022-06
ORD-00734,2022-06-20 08:35:03.451725,Second Class,Customer_0262,Consumer,West,Furniture,Tables,6665.74,7,0.0,1648.86,2022,2022-06
ORD-00735,2022-06-21 02:06:47.003501,Standard Class,Customer_0156,Corporate,West,Technology,Laptops,421.67,1,0.4,-16.53,2022,2022-06
ORD-00736,2022-06-21 19:38:30.555277,Standard Class,Customer_0200,Consumer,East,Office Supplies,Paper,500.67,4,0.0,101.8,2022,2022-06
ORD-00737,2022-06-22 13:10:14.107053,First Class,Customer_0055,Corporate,East,Office Supplies,Paper,217.69,1,0.1,40.08,2022,2022-06
ORD-00738,2022-06-23 06:41:57.658829,Second Class,Customer_0254,Consumer,West,Furniture,Tables,1240.63,4,0.4,-49.61,2022,2022-06
ORD-00739,2022-06-24 00:13:41.210605,Second Class,Customer_0173,Home Office,East,Office Supplies,Binders,701.31,3,0.1,124.4,2022,2022-06
ORD-00740,2022-06-24 17:45:24.762381,Standard Class,Customer_0200,Home Office,West,Furniture,Bookcases,1775.38,3,0.1,245.46,2022,2022-06
ORD-00741,2022-06-25 11:17:08.314157,Second Class,Customer_0102,Consumer,East,Office Supplies,Labels,71.26,1,0.1,8.56,2022,2022-06
ORD-00742,2022-06-26 04:48:51.865932,Standard Class,Customer_0285,Consumer,South,Furniture,Tables,2164.99,2,0.1,341.02,2022,2022-06
ORD-00743,2022-06-26 22:20:35.417708,Standard Class,Customer_0151,Consumer,South,Furniture,Furnishings,1945.24,2,0.1,302.71,2022,2022-06
ORD-00744,2022-06-27 15:52:18.969484,Second Class,Customer_0111,Consumer,East,Technology,Laptops,5270.53,6,0.5,-569.06,2022,2022-06
ORD-00745,2022-06-28 09:24:02.521260,Same Day,Customer_0266,Consumer,East,Office Supplies,Storage,428.58,2,0.1,81.27,2022,2022-06
ORD-00746,2022-06-29 02:55:46.073036,Standard Class,Customer_0091,Corporate,South,Furniture,Furnishings,3144.67,3,0.3,-16.19,2022,2022-06
ORD-00747,2022-06-29 20:27:29.624812,Standard Class,Customer_0177,Corporate,West,Technology,Laptops,3163.06,3,0.3,-23.46,2022,2022-06
ORD-00748,2022-06-30 13:59:13.176588,Second Class,Customer_0231,Home Office,South,Technology,Laptops,2998.71,5,0.2,307.52,2022,2022-06
ORD-00749,2022-07-01 07:30:56.728364,Standard Class,Customer_0029,Consumer,South,Furniture,Furnishings,6122.2,7,0.0,1364.22,2022,2022-07
ORD-00750,2022-07-02 01:02:40.280140,First Class,Customer_0195,Corporate,West,Furniture,Chairs,1173.92,3,0.0,305.64,2022,2022-07
ORD-00751,2022-07-02 18:34:23.831915,Second Class,Customer_0239,Consumer,West,Office Supplies,Paper,228.72,5,0.4,-4.73,2022,2022-07
ORD-00752,2022-07-03 12:06:07.383691,Standard Class,Customer_0267,Consumer,South,Office Supplies,Labels,50.38,1,0.2,2.88,2022,2022-07
ORD-00753,2022-07-04 05:37:50.935467,Same Day,Customer_0214,Consumer,East,Technology,Accessories,541.12,1,0.3,19.33,2022,2022-07
ORD-00754,2022-07-04 23:09:34.487243,Second Class,Customer_0082,Consumer,West,Office Supplies,Art,860.67,4,0.1,107.64,2022,2022-07
ORD-00755,2022-07-05 16:41:18.039019,First Class,Customer_0128,Consumer,West,Technology,Accessories,899.8,1,0.3,21.98,2022,2022-07
ORD-00756,2022-07-06 10:13:01.590795,Second Class,Customer_0262,Corporate,East,Office Supplies,Storage,1240.1,7,0.0,255.17,2022,2022-07
ORD-00757,2022-07-07 03:44:45.142571,First Class,Customer_0067,Home Office,Central,Office Supplies,Storage,410.05,3,0.4,-27.67,2022,2022-07
ORD-00758,2022-07-07 21:16:28.694347,Standard Class,Customer_0062,Consumer,Central,Furniture,Bookcases,435.44,1,0.3,3.03,2022,2022-07
ORD-00759,2022-07-08 14:48:12.246123,Standard Class,Customer_0133,Consumer,South,Office Supplies,Art,463.44,3,0.0,105.32,2022,2022-07
ORD-00760,2022-07-09 08:19:55.797898,First Class,Customer_0137,Consumer,West,Technology,Accessories,5202.28,3,0.0,1245.97,2022,2022-07
ORD-00761,2022-07-10 01:51:39.349674,Standard Class,Customer_0028,Corporate,East,Furniture,Chairs,941.97,1,0.1,114.18,2022,2022-07
ORD-00762,2022-07-10 19:23:22.901450,Standard Class,Customer_0211,Consumer,East,Office Supplies,Storage,756.99,3,0.1,119.71,2022,2022-07
ORD-00763,2022-07-11 12:55:06.453226,Second Class,Customer_0205,Corporate,East,Furniture,Bookcases,3389.79,3,0.2,270.63,2022,2022-07
ORD-00764,2022-07-12 06:26:50.005002,First Class,Customer_0253,Home Office,West,Furniture,Furnishings,1795.47,5,0.0,383.58,2022,2022-07
ORD-00765,2022-07-12 23:58:33.556778,Standard Class,Customer_0038,Home Office,South,Furniture,Furnishings,1250.92,4,0.0,357.97,2022,2022-07
ORD-00766,2022-07-13 17:30:17.108554,First Class,Customer_0043,Consumer,South,Office Supplies,Storage,140.76,1,0.1,19.52,2022,2022-07
ORD-00767,2022-07-14 11:02:00.660330,Second Class,Customer_0117,Home Office,East,Technology,Copiers,3186.12,3,0.1,395.24,2022,2022-07
ORD-00768,2022-07-15 04:33:44.212106,Standard Class,Customer_0190,Corporate,Central,Technology,Laptops,4968.06,4,0.2,611.05,2022,2022-07
ORD-00769,2022-07-15 22:05:27.763881,First Class,Customer_0046,Consumer,West,Office Supplies,Art,686.63,5,0.0,138.25,2022,2022-07
ORD-00770,2022-07-16 15:37:11.315657,Standard Class,Customer_0166,Corporate,East,Office Supplies,Labels,912.8,6,0.3,-15.39,2022,2022-07
ORD-00771,2022-07-17 09:08:54.867433,Standard Class,Customer_0203,Home Office,Central,Technology,Phones,3673.06,2,0.0,789.56,2022,2022-07
ORD-00772,2022-07-18 02:40:38.419209,Standard Class,Customer_0233,Consumer,East,Technology,Phones,1185.62,1,0.3,61.68,2022,2022-07
ORD-00773,2022-07-18 20:12:21.970985,Standard Class,Customer_0245,Consumer,South,Technology,Accessories,3030.4,2,0.1,524.1,2022,2022-07
ORD-00774,2022-07-19 13:44:05.522761,Standard Class,Customer_0209,Consumer,Central,Technology,Accessories,1547.09,3,0.2,192.58,2022,2022-07
ORD-00775,2022-07-20 07:15:49.074537,First Class,Customer_0248,Corporate,East,Furniture,Tables,3604.11,6,0.0,985.32,2022,2022-07
ORD-00776,2022-07-21 00:47:32.626313,First Class,Customer_0295,Consumer,Central,Office Supplies,Paper,268.8,2,0.0,73.86,2022,2022-07
ORD-00777,2022-07-21 18:19:16.178089,Standard Class,Customer_0158,Home Office,West,Furniture,Bookcases,3009.81,5,0.1,569.45,2022,2022-07
ORD-00778,2022-07-22 11:50:59.729864,Second Class,Customer_0001,Corporate,East,Furniture,Furnishings,624.57,1,0.2,55.14,2022,2022-07
ORD-00779,2022-07-23 05:22:43.281640,Standard Class,Customer_0217,Corporate,East,Furniture,Furnishings,2247.41,2,0.0,498.0,2022,2022-07
ORD-00780,2022-07-23 22:54:26.833416,Standard Class,Customer_0249,Consumer,East,Office Supplies,Labels,939.11,6,0.2,94.98,2022,2022-07
ORD-00781,2022-07-24 16:26:10.385192,First Class,Customer_0069,Corporate,Central,Furniture,Tables,3212.69,5,0.0,840.13,2022,2022-07
ORD-00782,2022-07-25 09:57:53.936968,Standard Class,Customer_0030,Consumer,East,Office Supplies,Binders,350.9,3,0.5,-54.55,2022,2022-07
ORD-00783,2022-07-26 03:29:37.488744,Standard Class,Customer_0115,Consumer,Central,Furniture,Furnishings,1367.99,4,0.0,369.45,2022,2022-07
ORD-00784,2022-07-26 21:01:21.040520,Second Class,Customer_0008,Corporate,East,Technology,Laptops,3261.09,5,0.0,819.93,2022,2022-07
ORD-00785,2022-07-27 14:33:04.592296,Standard Class,Customer_0275,Consumer,East,Office Supplies,Labels,255.21,2,0.1,42.56,2022,2022-07
ORD-00786,2022-07-28 08:04:48.144072,First Class,Customer_0036,Corporate,South,Technology,Copiers,1948.52,2,0.0,500.03,2022,2022-07
ORD-00787,2022-07-29 01:36:31.695847,Standard Class,Customer_0044,Consumer,West,Office Supplies,Art,1261.46,7,0.0,276.78,2022,2022-07
ORD-00788,2022-07-29 19:08:15.247623,Standard Class,Customer_0155,Consumer,West,Technology,Copiers,1957.01,5,0.1,367.83,2022,2022-07
ORD-00789,2022-07-30 12:39:58.799399,Standard Class,Customer_0077,Consumer,East,Technology,Accessories,1537.17,1,0.1,241.16,2022,2022-07
ORD-00790,2022-07-31 06:11:42.351175,Standard Class,Customer_0078,Home Office,West,Office Supplies,Art,852.98,4,0.0,247.22,2022,2022-07
ORD-00791,2022-07-31 23:43:25.902951,Standard Class,Customer_0101,Corporate,West,Technology,Copiers,4693.45,3,0.1,588.91,2022,2022-07
ORD-00792,2022-08-01 17:15:09.454727,Standard Class,Customer_0030,Corporate,Central,Office Supplies,Art,184.04,3,0.2,16.72,2022,2022-08
ORD-00793,2022-08-02 10:46:53.006503,First Class,Customer_0039,Consumer,East,Technology,Phones,3823.21,3,0.0,1129.21,2022,2022-08
ORD-00794,2022-08-03 04:18:36.558279,First Class,Customer_0239,Consumer,East,Furniture,Tables,1661.7,3,0.0,434.38,2022,2022-08
ORD-00795,2022-08-03 21:50:20.110055,Standard Class,Customer_0013,Home Office,South,Office Supplies,Art,613.48,3,0.2,76.9,2022,2022-08
ORD-00796,2022-08-04 15:22:03.661830,Standard Class,Customer_0122,Consumer,East,Furniture,Furnishings,2249.09,2,0.0,561.95,2022,2022-08
ORD-00797,2022-08-05 08:53:47.213606,Standard Class,Customer_0144,Consumer,South,Technology,Phones,3155.69,3,0.0,754.22,2022,2022-08
ORD-00798,2022-08-06 02:25:30.765382,Same Day,Customer_0172,Corporate,West,Technology,Laptops,619.26,2,0.3,-21.17,2022,2022-08
ORD-00799,2022-08-06 19:57:14.317158,Same Day,Customer_0247,Consumer,East,Technology,Accessories,6306.11,6,0.3,-22.47,2022,2022-08
ORD-00800,2022-08-07 13:28:57.868934,Standard Class,Customer_0247,Corporate,South,Technology,Accessories,3151.68,3,0.4,-136.83,2022,2022-08
ORD-00801,2022-08-08 07:00:41.420710,Second Class,Customer_0045,Corporate,Central,Furniture,Tables,1046.72,2,0.0,239.91,2022,2022-08
ORD-00802,2022-08-09 00:32:24.972486,Standard Class,Customer_0253,Consumer,Central,Office Supplies,Storage,935.48,5,0.2,80.94,2022,2022-08
ORD-00803,2022-08-09 18:04:08.524262,Standard Class,Customer_0291,Consumer,East,Office Supplies,Paper,149.84,1,0.0,36.92,2022,2022-08
ORD-00804,2022-08-10 11:35:52.076038,Standard Class,Customer_0207,Consumer,West,Office Supplies,Labels,267.78,1,0.1,41.88,2022,2022-08
ORD-00805,2022-08-11 05:07:35.627813,Standard Class,Customer_0007,Home Office,East,Office Supplies,Binders,127.83,2,0.3,5.08,2022,2022-08
ORD-00806,2022-08-11 22:39:19.179589,Standard Class,Customer_0242,Corporate,East,Furniture,Furnishings,1467.94,2,0.2,71.56,2022,2022-08
ORD-00807,2022-08-12 16:11:02.731365,Standard Class,Customer_0110,Consumer,South,Technology,Accessories,2196.77,5,0.2,145.76,2022,2022-08
ORD-00808,2022-08-13 09:42:46.283141,Second Class,Customer_0114,Consumer,West,Office Supplies,Art,130.17,1,0.4,-8.66,2022,2022-08
ORD-00809,2022-08-14 03:14:29.834917,Standard Class,Customer_0276,Corporate,South,Office Supplies,Storage,237.6,2,0.1,29.67,2022,2022-08
ORD-00810,2022-08-14 20:46:13.386693,Standard Class,Customer_0096,Corporate,South,Furniture,Bookcases,2651.69,3,0.2,276.74,2022,2022-08
ORD-00811,2022-08-15 14:17:56.938469,Standard Class,Customer_0294,Consumer,West,Technology,Laptops,1693.94,1,0.0,421.98,2022,2022-08
ORD-00812,2022-08-16 07:49:40.490245,Standard Class,Customer_0189,Consumer,East,Furniture,Chairs,375.27,1,0.0,88.15,2022,2022-08
ORD-00813,2022-08-17 01:21:24.042021,Standard Class,Customer_0288,Consumer,South,Furniture,Chairs,4816.36,5,0.3,250.45,2022,2022-08
ORD-00814,2022-08-17 18:53:07.593796,Standard Class,Customer_0154,Corporate,South,Office Supplies,Storage,135.19,2,0.4,-5.43,2022,2022-08
ORD-00815,2022-08-18 12:24:51.145572,Standard Class,Customer_0058,Home Office,East,Furniture,Tables,579.91,1,0.0,145.85,2022,2022-08
ORD-00816,2022-08-19 05:56:34.697348,Standard Class,Customer_0050,Consumer,East,Furniture,Tables,843.81,1,0.0,242.5,2022,2022-08
ORD-00817,2022-08-19 23:28:18.249124,Standard Class,Customer_0207,Corporate,East,Office Supplies,Binders,481.54,5,0.1,65.83,2022,2022-08
ORD-00818,2022-08-20 17:00:01.800900,Standard Class,Customer_0052,Consumer,Central,Technology,Laptops,2621.3,2,0.1,522.85,2022,2022-08
ORD-00819,2022-08-21 10:31:45.352676,Second Class,Customer_0150,Consumer,West,Furniture,Chairs,3733.96,6,0.2,226.42,2022,2022-08
ORD-00820,2022-08-22 04:03:28.904452,Second Class,Customer_0053,Consumer,Central,Technology,Phones,775.95,1,0.1,109.25,2022,2022-08
ORD-00821,2022-08-22 21:35:12.456228,Standard Class,Customer_0213,Corporate,West,Office Supplies,Labels,67.64,1,0.0,17.97,2022,2022-08
ORD-00822,2022-08-23 15:06:56.008004,Standard Class,Customer_0066,Consumer,West,Office Supplies,Art,589.93,3,0.1,77.53,2022,2022-08
ORD-00823,2022-08-24 08:38:39.559779,Standard Class,Customer_0232,Corporate,East,Technology,Laptops,1748.76,1,0.0,480.37,2022,2022-08
ORD-00824,2022-08-25 02:10:23.111555,Second Class,Customer_0299,Consumer,East,Office Supplies,Storage,583.98,2,0.0,151.49,2022,2022-08
ORD-00825,2022-08-25 19:42:06.663331,Standard Class,Customer_0151,Consumer,East,Technology,Laptops,515.26,1,0.3,19.78,2022,2022-08
ORD-00826,2022-08-26 13:13:50.215107,Standard Class,Customer_0205,Consumer,East,Office Supplies,Labels,462.32,3,0.2,44.55,2022,2022-08
ORD-00827,2022-08-27 06:45:33.766883,Standard Class,Customer_0255,Corporate,East,Office Supplies,Labels,115.73,1,0.2,14.72,2022,2022-08
ORD-00828,2022-08-28 00:17:17.318659,First Class,Customer_0137,Consumer,West,Office Supplies,Binders,457.27,2,0.0,137.18,2022,2022-08
ORD-00829,2022-08-28 17:49:00.870435,Standard Class,Customer_0135,Corporate,East,Technology,Phones,3146.65,2,0.1,631.06,2022,2022-08
ORD-00830,2022-08-29 11:20:44.422211,Standard Class,Customer_0054,Consumer,South,Office Supplies,Art,220.39,2,0.2,22.23,2022,2022-08
ORD-00831,2022-08-30 04:52:27.973986,Standard Class,Customer_0065,Consumer,East,Office Supplies,Art,301.14,5,0.3,0.85,2022,2022-08
ORD-00832,2022-08-30 22:24:11.525762,Same Day,Customer_0002,Consumer,East,Technology,Phones,9354.22,7,0.1,1503.45,2022,2022-08
ORD-00833,2022-08-31 15:55:55.077538,Second Class,Customer_0132,Consumer,East,Office Supplies,Binders,249.17,3,0.0,70.63,2022,2022-08
ORD-00834,2022-09-01 09:27:38.629314,Standard Class,Customer_0032,Consumer,South,Technology,Laptops,1738.78,2,0.2,225.58,2022,2022-09
ORD-00835,2022-09-02 02:59:22.181090,First Class,Customer_0243,Consumer,West,Office Supplies,Binders,285.41,1,0.0,80.18,2022,2022-09
ORD-00836,2022-09-02 20:31:05.732866,Standard Class,Customer_0192,Corporate,Central,Technology,Copiers,440.49,1,0.3,-16.47,2022,2022-09
ORD-00837,2022-09-03 14:02:49.284642,First Class,Customer_0142,Corporate,Central,Office Supplies,Paper,470.44,4,0.0,128.39,2022,2022-09
ORD-00838,2022-09-04 07:34:32.836418,First Class,Customer_0148,Consumer,Central,Furniture,Chairs,2959.59,2,0.0,664.37,2022,2022-09
ORD-00839,2022-09-05 01:06:16.388194,Standard Class,Customer_0089,Consumer,West,Technology,Laptops,1150.8,2,0.0,286.54,2022,2022-09
ORD-00840,2022-09-05 18:37:59.939969,Second Class,Customer_0049,Consumer,Central,Technology,Copiers,5124.45,3,0.0,1303.79,2022,2022-09
ORD-00841,2022-09-06 12:09:43.491745,Standard Class,Customer_0136,Consumer,West,Technology,Laptops,1465.88,3,0.0,383.53,2022,2022-09
ORD-00842,2022-09-07 05:41:27.043521,Standard Class,Customer_0191,Consumer,Central,Furniture,Furnishings,1026.57,1,0.2,134.59,2022,2022-09
ORD-00843,2022-09-07 23:13:10.595297,Standard Class,Customer_0149,Home Office,Central,Technology,Copiers,1874.08,2,0.3,96.48,2022,2022-09
ORD-00844,2022-09-08 16:44:54.147073,Second Class,Customer_0087,Consumer,West,Furniture,Bookcases,1245.48,4,0.0,249.55,2022,2022-09
ORD-00845,2022-09-09 10:16:37.698849,Standard Class,Customer_0008,Consumer,South,Technology,Accessories,5319.56,4,0.2,707.52,2022,2022-09
ORD-00846,2022-09-10 03:48:21.250625,Standard Class,Customer_0223,Consumer,West,Technology,Accessories,1845.96,1,0.0,401.91,2022,2022-09
ORD-00847,2022-09-10 21:20:04.802401,Second Class,Customer_0016,Consumer,South,Office Supplies,Binders,127.95,2,0.2,8.77,2022,2022-09
ORD-00848,2022-09-11 14:51:48.354177,Standard Class,Customer_0296,Corporate,East,Technology,Accessories,6894.28,5,0.1,1256.06,2022,2022-09
ORD-00849,2022-09-12 08:23:31.905952,Standard Class,Customer_0106,Consumer,West,Office Supplies,Storage,79.76,1,0.1,12.83,2022,2022-09
ORD-00850,2022-09-13 01:55:15.457728,Standard Class,Customer_0283,Consumer,West,Office Supplies,Paper,163.8,1,0.0,39.62,2022,2022-09
ORD-00851,2022-09-13 19:26:59.009504,Standard Class,Customer_0104,Corporate,South,Furniture,Furnishings,2878.86,3,0.0,598.26,2022,2022-09
ORD-00852,2022-09-14 12:58:42.561280,Standard Class,Customer_0146,Consumer,West,Furniture,Furnishings,795.48,1,0.4,-95.43,2022,2022-09
ORD-00853,2022-09-15 06:30:26.113056,Standard Class,Customer_0035,Corporate,West,Office Supplies,Art,169.31,1,0.3,-0.65,2022,2022-09
